,x,y,z,roll,pitch,yaw
2091,209.083169698715,86.1023483276367,-10.0136413574219,0,0,0
2092,209.201694965363,86.3831100463867,-10.3821487426758,0,0,0
2093,209.299997091293,86.5167465209961,-10.569766998291,0,0,0
2094,209.395157337189,86.6467208862305,-10.7583923339844,0,0,0
2095,209.501663923264,86.8678207397461,-11.0901889801025,0,0,0
2096,209.600222587585,86.988151550293,-11.2822246551514,0,0,0
2097,209.686987161636,87.1048202514649,-11.4751110076904,0,0,0
2098,209.810061693192,87.3026885986328,-11.8140840530396,0,0,0
2099,209.900035142899,87.4097442626953,-12.0098848342896,0,0,0
2100,209.995055437088,87.5131988525391,-12.2063837051392,0,0,0
2101,210.101529836655,87.6879959106445,-12.5514116287231,0,0,0
2102,210.200048923492,87.7818984985352,-12.7503480911255,0,0,0
2103,210.300164222717,87.8722305297852,-12.9498300552368,0,0,0
2104,210.383137226105,87.9590225219727,-13.1498308181763,0,0,0
2105,210.500924348831,88.1255874633789,-13.5507936477661,0,0,0
2106,210.594985961914,88.1830368041992,-13.7024192810059,0,0,0
2107,210.705841779709,88.3123321533203,-14.056339263916,0,0,0
2108,210.79999756813,88.3803863525391,-14.2597351074219,0,0,0
2109,210.895024061203,88.4449920654297,-14.4634056091309,0,0,0
2110,211.007016420364,88.5673065185547,-14.8712425231934,0,0,0
2111,211.008171319962,88.5673065185547,-14.8712425231934,0,0,0
2112,211.195190429687,88.6624221801758,-15.2288074493408,0,0,0
2113,211.275056123734,88.711067199707,-15.4338550567627,0,0,0
2114,211.400883674622,88.7903213500977,-15.7928552627563,0,0,0
2115,211.499859809875,88.829963684082,-15.9985208511353,0,0,0
2116,211.579033374786,88.8662796020508,-16.2041873931885,0,0,0
2117,211.700194835663,88.9240646362305,-16.5640621185303,0,0,0
2118,211.783001422882,88.9446640014648,-16.7184886932373,0,0,0
2119,211.901818275452,88.9945907592773,-17.1298961639404,0,0,0
2120,212.000991106033,89.0086212158203,-17.2842998504639,0,0,0
2121,212.083234548569,89.0248870849609,-17.4899120330811,0,0,0
2122,212.200203180313,89.0477447509766,-17.8493728637695,0,0,0
2123,212.300842046738,89.0554046630859,-18.0546340942383,0,0,0
2124,212.383160352707,89.0599212646484,-18.2596054077148,0,0,0
2125,212.500285625458,89.0626678466797,-18.6689071655273,0,0,0
2126,212.600244760513,89.0580291748047,-18.873176574707,0,0,0
2127,212.679012537003,89.0522384643555,-19.0260753631592,0,0,0
2128,212.800608634949,89.032096862793,-19.433012008667,0,0,0
2129,212.904538631439,89.0201263427734,-19.585132598877,0,0,0
2130,212.975257635117,89.0018157958984,-19.7875175476074,0,0,0
2131,213.10080742836,88.9592132568359,-20.1912651062012,0,0,0
2132,213.200121879578,88.9321441650391,-20.3922462463379,0,0,0
2133,213.291136980057,88.9021148681641,-20.5926322937012,0,0,0
2134,213.400406360626,88.8443832397461,-20.9422130584717,0,0,0
2135,213.500315189362,88.8064498901367,-21.1409587860107,0,0,0
2136,213.591267824173,88.7656173706055,-21.339017868042,0,0,0
2137,213.700337409973,88.6890869140625,-21.6843662261963,0,0,0
2138,213.801386117935,88.6405334472656,-21.8805103302002,0,0,0
2139,213.887182712555,88.6019897460938,-22.0270290374756,0,0,0
2140,214.005695581436,88.4947509765625,-22.4164943695068,0,0,0
2141,214.095053672791,88.450553894043,-22.5613822937012,0,0,0
2142,214.200334072113,88.343635559082,-22.898265838623,0,0,0
2143,214.299835681915,88.2779312133789,-23.089282989502,0,0,0
2144,214.387136697769,88.2265930175781,-23.2318477630615,0,0,0
2145,214.500304937363,88.0853576660156,-23.6105861663818,0,0,0
2146,214.600640535355,88.0097045898438,-23.7980785369873,0,0,0
2147,214.679238557816,87.9509506225586,-23.9379425048828,0,0,0
2148,214.801100254059,87.810173034668,-24.2629299163818,0,0,0
