,time,u,v,w,roll,pitch,yaw
893,89.2790970802307,-1.02764236927032,-0.0178219005465508,0,0,0,0.0828007236123085
894,89.4002110958099,-1.02691912651062,-0.0313823446631432,0,0,0,0.0827796533703804
895,89.4992160797119,-1.02629554271698,-0.0381287783384323,0,0,0,0.0827587693929672
896,89.5909354686737,-1.02563118934631,-0.044866856187582,0,0,0,0.0827380642294884
897,89.7054495811462,-1.02465724945068,-0.0566840320825577,0,0,0,0.0827175304293633
898,89.7993724346161,-1.02398133277893,-0.061707429587841,0,0,0,0.0826971828937531
899,89.8789348602295,-1.02317249774933,-0.0684174448251724,0,0,0,0.0826770067214966
900,90.004096031189,-1.02180373668671,-0.0818782076239586,0,0,0,0.0826570019125938
901,90.0996694564819,-1.0208694934845,-0.0885638892650604,0,0,0,0.0826371684670448
902,90.1919615268707,-1.01989471912384,-0.0952397212386131,0,0,0,0.0826175063848496
903,90.3087747097015,-1.0181839466095,-0.108637161552906,0,0,0,0.0825980082154274
904,90.3110427856445,-1.01782429218292,-0.108562357723713,0,0,0,0.082578681409359
905,90.4985711574554,-1.01614534854889,-0.120243512094021,0,0,0,0.0825595185160637
906,90.5733449459076,-1.01497685909271,-0.126872181892395,0,0,0,0.0825405195355415
907,90.7002356052399,-1.01332199573517,-0.136836022138596,0,0,0,0.0825216844677925
908,90.7923221588135,-1.01181364059448,-0.145108446478844,0,0,0,0.0825030133128166
909,90.8996546268463,-1.00998640060425,-0.155031189322472,0,0,0,0.0824844986200333
910,91.000128030777,-1.00833606719971,-0.163266450166702,0,0,0,0.0824661403894424
911,91.0910687446594,-1.00690305233002,-0.169824331998825,0,0,0,0.0824479460716248
912,91.2541494369507,-1.00424540042877,-0.182997345924377,0,0,0,0.082429900765419
913,91.2542300224304,-1.00391829013824,-0.182903528213501,0,0,0,0.0824120119214058
914,91.4014208316803,-1.001096367836,-0.196027606725693,0,0,0,0.0823942720890045
915,91.4911026954651,-0.999795198440552,-0.200876414775848,0,0,0,0.0823766887187958
916,91.600307226181,-0.996745109558106,-0.213934779167175,0,0,0,0.082359254360199
917,91.7008702754974,-0.995001435279846,-0.220395013689995,0,0,0,0.0823419690132141
918,91.7989373207092,-0.993218958377838,-0.226840764284134,0,0,0,0.0823248326778412
919,91.8752117156982,-0.991397678852081,-0.233272075653076,0,0,0,0.0823078379034996
920,92.0003337860107,-0.988341927528381,-0.244573011994362,0,0,0,0.08229099214077
921,92.1019012928009,-0.986411809921265,-0.250965386629105,0,0,0,0.0822742879390717
922,92.1792109012604,-0.984443128108978,-0.257342904806137,0,0,0,0.0822577252984047
923,92.3005445003509,-0.980679512023926,-0.270164459943771,0,0,0,0.0822413042187691
924,92.4013080596924,-0.97859263420105,-0.276496946811676,0,0,0,0.0822250247001648
925,92.4957475662231,-0.976467549800873,-0.28281369805336,0,0,0,0.0822088867425919
926,92.6006615161896,-0.972866654396057,-0.293916434049606,0,0,0,0.0821928828954697
927,92.6998860836029,-0.971126914024353,-0.298593699932098,0,0,0,0.0821770131587982
928,92.7798700332642,-0.968867599964142,-0.304853975772858,0,0,0,0.0821612849831581
929,92.9010696411133,-0.965025424957275,-0.315858006477356,0,0,0,0.0821456834673882
930,93.0008609294891,-0.962660372257233,-0.322072356939316,0,0,0,0.0821302160620689
931,93.0902240276337,-0.960258007049561,-0.328269153833389,0,0,0,0.0821148827672005
932,93.2779862880707,-0.954476356506348,-0.343869984149933,0,0,0,0.0820996761322022
933,93.2798204421997,-0.954217374324799,-0.343746334314346,0,0,0,0.0820846036076546
934,93.3869228363037,-0.951107919216156,-0.3514424264431,0,0,0,0.0820696577429771
935,93.5001633167267,-0.946159243583679,-0.363773882389069,0,0,0,0.0820548385381699
936,93.6005017757416,-0.943501949310303,-0.369849443435669,0,0,0,0.0820401459932327
937,93.6949865818024,-0.940808176994324,-0.375905692577362,0,0,0,0.0820255726575851
938,93.7998418807984,-0.936187207698822,-0.386554360389709,0,0,0,0.0820111259818077
939,93.9005484580994,-0.933391273021698,-0.392558097839355,0,0,0,0.0819968059659004
940,94.0002210140228,-0.929904580116272,-0.400067180395126,0,0,0,0.0819826051592827
941,94.0916483402252,-0.927026927471161,-0.406026124954224,0,0,0,0.0819685235619545
942,94.200275182724,-0.922076463699341,-0.416504234075546,0,0,0,0.0819545611739159
943,94.3019826412201,-0.919098496437073,-0.422407358884811,0,0,0,0.0819407179951668
944,94.4026803970337,-0.916085243225098,-0.428289204835892,0,0,0,0.0819269940257072
945,94.4671161174774,-0.913746893405914,-0.432653456926346,0,0,0,0.0819133818149567
946,94.600959777832,-0.907779633998871,-0.444456309080124,0,0,0,0.0818998888134956
947,94.6821856498718,-0.905368745326996,-0.448776364326477,0,0,0,0.0818865075707436
948,94.8002851009369,-0.899199068546295,-0.460462599992752,0,0,0,0.081873245537281
949,94.9006226062775,-0.895954132080078,-0.466205179691315,0,0,0,0.0818600878119469
950,95.0006639957428,-0.89267486333847,-0.471925169229507,0,0,0,0.0818470492959023
951,95.0753476619721,-0.889361321926117,-0.477622419595718,0,0,0,0.081834115087986
952,95.2009899616241,-0.883629977703095,-0.487641394138336,0,0,0,0.0818212926387787
953,95.299054145813,-0.880220711231232,-0.493276000022888,0,0,0,0.0818085819482803
954,95.3789396286011,-0.876777529716492,-0.4988873898983,0,0,0,0.0817959755659103
955,95.5005204677582,-0.869980871677399,-0.510179102420807,0,0,0,0.0817834734916687
956,95.6000146865845,-0.866434693336487,-0.515719473361969,0,0,0,0.0817710757255554
957,95.6991941928863,-0.862855136394501,-0.521235764026642,0,0,0,0.0817587897181511
958,95.7911784648895,-0.859242618083954,-0.526727735996246,0,0,0,0.0817466080188751
959,95.8659844398499,-0.855597496032715,-0.53219473361969,0,0,0,0.0817345231771469
960,96.0003530979157,-0.849272668361664,-0.541808545589447,0,0,0,0.0817225426435471
961,96.0873606204987,-0.845535516738892,-0.547207891941071,0,0,0,0.081710658967495
962,96.2541928291321,-0.83722311258316,-0.559441268444061,0,0,0,0.0816988870501518
963,96.2550795078278,-0.837051331996918,-0.55929958820343,0,0,0,0.0816872045397759
964,96.4010827541351,-0.829501509666443,-0.570049226284027,0,0,0,0.0816756263375282
965,96.4821755886078,-0.826531767845154,-0.573965072631836,0,0,0,0.0816641375422478
966,96.600768327713,-0.819752633571625,-0.583233892917633,0,0,0,0.0816527530550957
967,96.7011613845825,-0.815764367580414,-0.58843332529068,0,0,0,0.0816414654254913
968,96.7870573997498,-0.811744809150696,-0.593606472015381,0,0,0,0.0816302672028542
969,96.9543490409851,-0.802780151367188,-0.605325400829315,0,0,0,0.0816191732883453
970,96.9569666385651,-0.802626192569733,-0.605182886123657,0,0,0,0.0816081613302231
971,97.1005585193634,-0.794504880905151,-0.615468144416809,0,0,0,0.0815972462296486
972,97.1912562847137,-0.791333377361298,-0.619207561016083,0,0,0,0.0815864279866219
973,97.3077166080475,-0.783037006855011,-0.629341304302216,0,0,0,0.0815756991505623
974,97.3992817401886,-0.778769671916962,-0.634294629096985,0,0,0,0.0815650597214699
975,97.4994156360626,-0.774472892284393,-0.639219641685486,0,0,0,0.0815545096993446
976,97.5789680480957,-0.770146429538727,-0.644116342067719,0,0,0,0.081544041633606
977,97.701313495636,-0.76260632276535,-0.652723371982574,0,0,0,0.081533670425415
978,97.7996094226837,-0.758197844028473,-0.657541275024414,0,0,0,0.0815233811736107
979,97.8747923374176,-0.753760755062103,-0.662329912185669,0,0,0,0.0815131813287735
980,98.0004680156708,-0.744929313659668,-0.671960890293121,0,0,0,0.0815030708909035
981,98.1007833480835,-0.740404367446899,-0.676661491394043,0,0,0,0.08149304240942
982,98.1949598789215,-0.735851883888245,-0.681331813335419,0,0,0,0.0814830958843231
983,98.3629014492035,-0.72678405046463,-0.690724790096283,0,0,0,0.0814732387661934
984,98.3639798164368,-0.726662516593933,-0.690583348274231,0,0,0,0.0814634636044502
985,98.5002887248993,-0.717480719089508,-0.699854493141174,0,0,0,0.081453762948513
986,98.5989761352539,-0.712788224220276,-0.704373717308044,0,0,0,0.081444151699543
987,98.6783757209778,-0.708068549633026,-0.708862245082855,0,0,0,0.0814346149563789
988,98.7993607521057,-0.699828565120697,-0.716747760772705,0,0,0,0.081425167620182
989,98.8995759487152,-0.695034325122833,-0.721150636672974,0,0,0,0.0814157947897911
990,98.9861876964569,-0.690213739871979,-0.725522339344025,0,0,0,0.0814064964652061
991,99.1506400108337,-0.679403185844421,-0.735417485237122,0,0,0,0.0813972800970078
992,99.1515862941742,-0.679298400878906,-0.735278069972992,0,0,0,0.0813881456851959
993,99.3016405105591,-0.66956353187561,-0.743922412395477,0,0,0,0.0813790783286095
994,99.3909513950348,-0.664605557918549,-0.748126924037933,0,0,0,0.0813700929284096
995,99.5581905841827,-0.654711902141571,-0.756576716899872,0,0,0,0.0813611820340157
996,99.5597567558289,-0.654615044593811,-0.756438791751862,0,0,0,0.0813523456454277
997,99.7002475261688,-0.644619286060333,-0.764757335186005,0,0,0,0.0813435837626457
998,99.799042224884,-0.639536142349243,-0.76879870891571,0,0,0,0.0813348963856697
999,99.8718535900116,-0.634429216384888,-0.772806823253632,0,0,0,0.0813262835144997
1000,100.000038862228,-0.625500917434692,-0.779843091964722,0,0,0,0.081317737698555
1001,100.086685180664,-0.621601462364197,-0.782749474048615,0,0,0,0.0813092663884163
1002,100.200300216675,-0.611281991004944,-0.790633082389832,0,0,0,0.0813008695840836
1003,100.301265239716,-0.606043636798859,-0.794456720352173,0,0,0,0.0812925398349762
1004,100.394040822983,-0.600782513618469,-0.798246443271637,0,0,0,0.0812842771410942
