,time,n_p,rudder
79,7.899947881698608,21.664208696980495,0.0
80,7.999885559082031,21.664208696980495,0.0
81,8.099861145019531,21.664208696980495,0.0
82,8.199938535690308,21.664208696980495,0.0
83,8.300109148025513,21.664208696980495,0.0
84,8.399902582168579,21.664208696980495,0.0
85,8.499938249588013,21.664208696980495,0.0
86,8.59995174407959,21.664208696980495,0.0
87,8.700053215026855,21.664208696980495,0.0
88,8.799860715866089,21.664208696980495,0.0
89,8.900121688842773,21.664208696980495,0.0
90,8.999946117401123,21.664208696980495,0.0
91,9.100625038146973,21.664208696980495,0.0
92,9.19988751411438,21.664208696980495,0.0
93,9.300018787384033,21.664208696980495,0.0
94,9.40058445930481,21.664208696980495,0.0
95,9.499953269958496,21.664208696980495,0.0
96,9.599944591522217,21.664208696980495,0.0
97,9.699889183044434,21.664208696980495,0.0
98,9.79993462562561,21.664208696980495,0.0
99,9.90007472038269,21.664208696980495,0.0
100,9.999886751174927,21.664208696980495,0.0
101,10.099781513214111,21.664208696980495,0.0
102,10.199865102767944,21.664208696980495,0.0
103,10.299821615219116,21.664208696980495,0.0
104,10.400927305221558,21.664208696980495,0.0
105,10.5,21.664208696980495,0.0
106,10.599896430969238,21.664208696980495,0.0
107,10.700130939483643,21.664208696980495,0.0
108,10.799894094467163,21.664208696980495,0.0
109,10.900092601776123,21.664208696980495,0.0
110,11.000068426132202,21.664208696980495,0.0
111,11.099984645843506,21.664208696980495,0.0
112,11.19990086555481,21.664208696980495,0.0
113,11.300278186798096,21.664208696980495,0.0
114,11.399903059005737,21.664208696980495,0.0
115,11.499823093414307,21.664208696980495,0.0
116,11.59990668296814,21.664208696980495,0.0
117,11.700453281402588,21.664208696980495,0.0
118,11.79985785484314,21.664208696980495,0.0
119,11.899946689605713,21.664208696980495,0.0
120,11.999996423721313,21.664208696980495,0.0
121,12.09984278678894,21.664208696980495,0.0
122,12.200315237045288,21.664208696980495,0.0
123,12.299854040145874,21.664208696980495,0.0
124,12.40004825592041,21.664208696980495,0.0
125,12.499917268753052,21.664208696980495,0.0
126,12.600066184997559,21.664208696980495,0.0
127,12.700092077255249,21.664208696980495,0.0
128,12.800077438354492,21.664208696980495,0.0
129,12.899900197982788,21.664208696980495,0.0
130,12.999934911727905,21.664208696980495,0.0
131,13.100034713745117,21.664208696980495,0.0
132,13.20009994506836,21.664208696980495,0.0
133,13.299908638000488,21.664208696980495,0.0
134,13.39992094039917,21.664208696980495,0.0
135,13.500004053115845,21.664208696980495,0.0
136,13.600573301315308,21.664208696980495,0.0
137,13.700254440307617,21.664208696980495,0.0
138,13.800005674362183,21.664208696980495,0.0
139,13.899850130081177,21.664208696980495,0.0
140,13.999937057495117,21.664208696980495,0.0
141,14.100131273269653,21.664208696980495,0.0
142,14.199933052062988,21.664208696980495,0.0
143,14.299930334091187,21.664208696980495,0.0
144,14.40061902999878,21.664208696980495,0.0
145,14.49990177154541,21.664208696980495,0.0
146,14.600189447402954,21.664208696980495,0.0
147,14.700502157211304,21.664208696980495,0.0
148,14.799932956695557,21.664208696980495,0.0
149,14.900110721588135,21.664208696980495,0.0
150,15.000001668930054,21.664208696980495,0.0
151,15.099981546401978,21.664208696980495,0.0
152,15.200767993927002,21.664208696980495,0.0
153,15.299954175949097,21.664208696980495,0.0
154,15.400039911270142,21.664208696980495,0.0
155,15.50043535232544,21.664208696980495,0.0
156,15.599984884262085,21.664208696980495,0.0
157,15.699977159500122,21.664208696980495,0.0
158,15.79987382888794,21.664208696980495,0.0
159,15.899988174438477,21.664208696980495,0.0
160,15.99988055229187,21.664208696980495,0.0
161,16.100029706954956,21.664208696980495,0.0
162,16.19985866546631,21.664208696980495,0.0
163,16.29995107650757,21.664208696980495,0.0
164,16.39986824989319,21.664208696980495,0.0
165,16.49984049797058,21.664208696980495,0.0
166,16.599987030029297,21.664208696980495,0.0
167,16.699866771697998,21.664208696980495,0.0
168,16.800238609313965,21.664208696980495,0.0
169,16.899919271469116,21.664208696980495,0.0
170,16.99991011619568,21.664208696980495,0.0
171,17.09993314743042,21.664208696980495,0.0
172,17.200098991394043,21.664208696980495,0.0
173,17.299983978271484,21.664208696980495,0.0
174,17.400080919265747,21.664208696980495,0.0
175,17.500015020370483,21.664208696980495,0.0
176,17.6000337600708,21.664208696980495,0.0
177,17.69981861114502,21.664208696980495,0.0
178,17.80085062980652,21.664208696980495,0.0
179,17.90018367767334,21.664208696980495,0.0
180,17.9998722076416,21.664208696980495,0.0
181,18.09985876083374,21.664208696980495,0.0
182,18.200148344039917,21.664208696980495,0.0
183,18.300038814544678,21.664208696980495,0.0
184,18.400019884109497,21.664208696980495,0.0
185,18.499894380569458,21.664208696980495,0.0
186,18.59982681274414,21.664208696980495,0.0
187,18.69993495941162,21.664208696980495,0.0
188,18.800257444381714,21.664208696980495,0.0
189,18.899994134902954,21.664208696980495,0.0
190,18.999874591827393,21.664208696980495,0.0
191,19.10032367706299,21.664208696980495,0.0
192,19.199835777282715,21.664208696980495,0.0
193,19.29995036125183,21.664208696980495,0.0
194,19.400519609451294,21.664208696980495,0.0
195,19.499918222427368,21.664208696980495,0.0
196,19.599929809570312,21.664208696980495,0.0
197,19.700069904327393,21.664208696980495,0.0
198,19.79995632171631,21.664208696980495,0.0
199,19.89993143081665,21.664208696980495,0.0
200,20.000007390975952,21.664208696980495,0.0
201,20.099921703338623,21.664208696980495,0.0
202,20.20026731491089,21.664208696980495,0.0
203,20.300039291381836,21.664208696980495,0.0
204,20.399837970733643,21.664208696980495,0.0
205,20.499874353408813,21.664208696980495,0.0
206,20.59999990463257,21.664208696980495,0.0
207,20.700000762939453,21.664208696980495,0.0
208,20.799853086471558,21.664208696980495,0.0
209,20.899869203567505,21.664208696980495,0.0
210,20.999910831451416,21.664208696980495,0.0
211,21.099924564361572,21.664208696980495,0.0
212,21.199848890304565,21.664208696980495,0.0
213,21.299955129623413,21.664208696980495,0.0
214,21.400004625320435,21.664208696980495,0.0
215,21.499804973602295,21.664208696980495,0.0
216,21.599926710128784,21.664208696980495,0.0
217,21.70069670677185,21.664208696980495,0.0
218,21.799981594085693,21.664208696980495,0.0
219,21.90018081665039,21.664208696980495,0.0
220,21.999956846237183,21.664208696980495,0.0
221,22.100069046020508,21.664208696980495,0.0
222,22.199862003326416,21.664208696980495,0.0
223,22.300167322158813,21.664208696980495,0.0
224,22.399828910827637,21.664208696980495,0.0
225,22.499886751174927,21.664208696980495,0.0
226,22.599982500076294,21.664208696980495,0.0
227,22.699891090393066,21.664208696980495,0.0
228,22.7999267578125,21.664208696980495,0.0
229,22.90019416809082,21.664208696980495,0.0
230,22.999836206436157,21.664208696980495,0.0
231,23.099896907806396,21.664208696980495,0.0
232,23.200059175491333,21.664208696980495,0.0
233,23.299835443496704,21.664208696980495,0.0
234,23.400185108184814,21.664208696980495,0.0
235,23.499897480010986,21.664208696980495,0.0
236,23.599944353103638,21.664208696980495,0.0
237,23.699981927871704,21.664208696980495,0.0
238,23.799900770187378,21.664208696980495,0.0
239,23.89989471435547,21.664208696980495,0.0
240,24.000092029571533,21.664208696980495,0.0
241,24.099912405014038,21.664208696980495,0.0
242,24.19985556602478,21.664208696980495,0.0
243,24.30023193359375,21.664208696980495,0.0
244,24.40001082420349,21.664208696980495,0.0
245,24.499943017959595,21.664208696980495,0.0
246,24.600024700164795,21.664208696980495,0.0
247,24.700069665908813,21.664208696980495,0.0
248,24.799991846084595,21.664208696980495,0.0
249,24.900506258010864,21.664208696980495,0.0
250,24.99991011619568,21.664208696980495,0.0
251,25.09984540939331,21.664208696980495,0.0
252,25.199898958206177,21.664208696980495,0.0
253,25.299926280975342,21.664208696980495,0.0
254,25.399794578552246,21.664208696980495,0.0
255,25.499860048294067,21.664208696980495,0.0
256,25.599929809570312,21.664208696980495,0.0
257,25.700153350830078,21.664208696980495,0.0
258,25.79986596107483,21.664208696980495,0.0
259,25.90007257461548,21.664208696980495,0.0
260,26.000063180923462,21.664208696980495,0.0
261,26.100394248962402,21.664208696980495,0.0
262,26.1998872756958,21.664208696980495,0.0
263,26.299932956695557,21.664208696980495,0.0
264,26.40005397796631,21.664208696980495,0.0
265,26.500277042388916,21.664208696980495,0.0
266,26.600098609924316,21.664208696980495,0.0
267,26.700128078460693,21.664208696980495,0.0
268,26.799950122833252,21.664208696980495,0.0
269,26.899884462356567,21.664208696980495,0.0
270,27.000487327575684,21.664208696980495,0.0
271,27.09999990463257,21.664208696980495,0.0
272,27.199893712997437,21.664208696980495,0.0
273,27.299864768981934,21.664208696980495,0.0
274,27.400107622146606,21.664208696980495,0.0
275,27.499951362609863,21.664208696980495,0.0
276,27.599943161010742,21.664208696980495,0.0
277,27.70005440711975,21.664208696980495,0.0
278,27.799839735031128,21.664208696980495,0.0
279,27.900130033493042,21.664208696980495,0.0
280,27.99991726875305,21.664208696980495,0.0
281,28.099868059158325,21.664208696980495,0.0
282,28.20003366470337,21.664208696980495,0.0
283,28.300036430358887,21.664208696980495,0.0
284,28.399909019470215,21.664208696980495,0.0
285,28.499867916107178,21.664208696980495,0.0
286,28.59999394416809,21.664208696980495,0.0
287,28.70036482810974,21.664208696980495,0.0
288,28.799976348876953,21.664208696980495,0.0
289,28.89991855621338,21.664208696980495,0.0
290,28.999938011169434,21.664208696980495,0.0
291,29.099934101104736,21.664208696980495,0.0
292,29.200051307678223,21.664208696980495,0.0
293,29.300164222717285,21.664208696980495,0.0
294,29.399847984313965,21.664208696980495,0.0
295,29.499929189682007,21.664208696980495,0.0
296,29.599889993667603,21.664208696980495,0.0
297,29.700011730194092,21.664208696980495,0.0
298,29.79991602897644,21.664208696980495,0.0
299,29.899938583374023,21.664208696980495,0.0
300,29.99998116493225,21.664208696980495,0.0
301,30.099990367889404,21.664208696980495,0.0
302,30.199887990951538,21.664208696980495,0.0
303,30.299840211868286,21.664208696980495,0.0
304,30.399998426437378,21.664208696980495,0.0
305,30.500428915023804,21.664208696980495,0.0
306,30.599870204925537,21.664208696980495,0.0
307,30.700008869171143,21.664208696980495,0.0
308,30.79991126060486,21.664208696980495,0.0
309,30.90064024925232,21.664208696980495,0.0
310,30.999858617782593,21.664208696980495,0.0
311,31.099924564361572,21.664208696980495,0.0
312,31.19983434677124,21.664208696980495,0.0
313,31.300023078918457,21.664208696980495,0.0
314,31.400638818740845,21.664208696980495,0.0
315,31.49992609024048,21.664208696980495,0.0
316,31.599989891052246,21.664208696980495,0.0
317,31.699848175048828,21.664208696980495,0.0
318,31.799925327301025,21.664208696980495,0.0
319,31.900047540664673,21.664208696980495,0.0
320,31.999842643737793,21.664208696980495,0.0
321,32.10006260871887,21.664208696980495,0.0
322,32.19982862472534,21.664208696980495,0.0
323,32.3005805015564,21.664208696980495,0.0
324,32.400636434555054,21.664208696980495,0.0
325,32.49978709220886,21.664208696980495,0.0
326,32.60014343261719,21.664208696980495,0.0
327,32.69988799095154,21.664208696980495,0.0
328,32.79991364479065,21.664208696980495,0.0
329,32.90002202987671,21.664208696980495,0.0
330,32.99981641769409,21.664208696980495,0.0
331,33.10026812553406,21.664208696980495,0.0
332,33.199947118759155,21.664208696980495,0.0
333,33.29989171028137,21.664208696980495,0.0
334,33.39987254142761,21.664208696980495,0.0
335,33.49992322921753,21.664208696980495,0.0
336,33.59994959831238,21.664208696980495,0.0
337,33.69995713233948,21.664208696980495,0.0
338,33.79982924461365,21.664208696980495,0.0
339,33.89993762969971,21.664208696980495,0.0
340,33.9998722076416,21.664208696980495,0.0
341,34.09994697570801,21.664208696980495,0.0
342,34.19988465309143,21.664208696980495,0.0
343,34.3004846572876,21.664208696980495,0.0
344,34.399880170822144,21.664208696980495,0.0
345,34.49994087219238,21.664208696980495,0.0
346,34.59984111785889,21.664208696980495,0.0
347,34.69987964630127,21.664208696980495,0.0
348,34.80031108856201,21.664208696980495,0.0
349,34.89994430541992,21.664208696980495,0.0
350,35.00005626678467,21.664208696980495,0.0
351,35.10000967979431,21.664208696980495,0.0
352,35.19989323616028,21.664208696980495,0.0
353,35.30051350593567,21.664208696980495,0.0
354,35.39982223510742,21.664208696980495,0.0
355,35.49990653991699,21.664208696980495,0.0
356,35.599902391433716,21.664208696980495,0.0
357,35.70032572746277,21.664208696980495,0.0
358,35.7999107837677,21.664208696980495,0.0
359,35.90008187294006,21.664208696980495,0.0
360,36.00002717971802,21.664208696980495,0.0
361,36.100513219833374,21.664208696980495,0.0
362,36.20087456703186,21.664208696980495,0.0
363,36.2998685836792,21.664208696980495,0.0
364,36.40026521682739,21.664208696980495,0.0
365,36.499937772750854,21.664208696980495,0.0
366,36.600032329559326,21.664208696980495,0.0
367,36.700066804885864,21.664208696980495,0.0
368,36.799898624420166,21.664208696980495,0.0
369,36.89992904663086,21.664208696980495,0.0
370,37.00008201599121,21.664208696980495,0.0
371,37.09998559951782,21.664208696980495,0.0
372,37.199827909469604,21.664208696980495,0.0
373,37.30004334449768,21.664208696980495,0.0
374,37.4000403881073,21.664208696980495,0.0
375,37.4999144077301,21.664208696980495,0.0
376,37.599894523620605,21.664208696980495,0.0
377,37.69991636276245,21.664208696980495,0.0
378,37.80005621910095,21.664208696980495,0.0
379,37.900474071502686,21.664208696980495,0.0
380,38.000468730926514,21.664208696980495,0.0
381,38.100252866744995,21.664208696980495,0.0
382,38.20091509819031,21.664208696980495,0.0
383,38.299943923950195,21.664208696980495,0.0
384,38.39990282058716,21.664208696980495,0.0
385,38.499983072280884,21.664208696980495,0.0
386,38.59988522529602,21.664208696980495,0.0
387,38.69989347457886,21.664208696980495,0.0
388,38.80013298988342,21.664208696980495,0.0
389,38.899885416030884,21.664208696980495,0.0
390,38.999807357788086,21.664208696980495,0.0
391,39.09990096092224,21.664208696980495,0.0
392,39.19988489151001,21.664208696980495,0.0
393,39.29988217353821,21.664208696980495,0.0
394,39.39994406700134,21.664208696980495,0.0
395,39.500426054000854,21.664208696980495,0.0
396,39.59993290901184,21.664208696980495,0.0
397,39.69989585876465,21.664208696980495,0.0
398,39.7998731136322,21.664208696980495,0.0
399,39.90022659301758,21.664208696980495,0.0
400,39.99982666969299,21.664208696980495,0.0
401,40.099958419799805,21.664208696980495,0.0
402,40.19984197616577,21.664208696980495,0.0
403,40.29990887641907,21.664208696980495,0.0
404,40.39990019798279,21.664208696980495,0.0
405,40.49980854988098,21.664208696980495,0.0
406,40.59990382194519,21.664208696980495,0.0
407,40.699917793273926,21.664208696980495,0.0
408,40.79984450340271,21.664208696980495,0.0
409,40.900004625320435,21.664208696980495,0.0
410,41.00069236755371,21.664208696980495,0.0
411,41.10011386871338,21.664208696980495,0.0
412,41.199949979782104,21.664208696980495,0.0
413,41.29999756813049,21.664208696980495,0.0
414,41.40000772476196,21.664208696980495,0.0
415,41.499842166900635,21.664208696980495,0.0
416,41.5998330116272,21.664208696980495,0.0
417,41.69993448257446,21.664208696980495,0.0
418,41.799949645996094,21.664208696980495,0.0
419,41.89983820915222,21.664208696980495,0.0
420,41.99981188774109,21.664208696980495,0.0
421,42.10000967979431,21.664208696980495,0.0
422,42.19987463951111,21.664208696980495,0.0
423,42.300013303756714,21.664208696980495,0.0
424,42.399848222732544,21.664208696980495,0.0
425,42.499956369400024,21.664208696980495,0.0
426,42.59993052482605,21.664208696980495,0.0
427,42.69990801811218,21.664208696980495,0.0
428,42.7999107837677,21.664208696980495,0.0
429,42.90031623840332,21.664208696980495,0.0
430,43.00038146972656,21.664208696980495,0.0
431,43.09991002082825,21.664208696980495,0.0
432,43.20001244544983,21.664208696980495,0.0
433,43.30050778388977,21.664208696980495,0.0
434,43.399946451187134,21.664208696980495,0.0
435,43.4998619556427,21.664208696980495,0.0
436,43.60052251815796,21.664208696980495,0.0
437,43.6998815536499,21.664208696980495,0.0
438,43.799795150756836,21.664208696980495,0.0
439,43.899914264678955,21.664208696980495,0.0
440,43.99994874000549,21.664208696980495,0.0
441,44.09991145133972,21.664208696980495,0.0
442,44.19994616508484,21.664208696980495,0.0
443,44.30001211166382,21.664208696980495,0.0
444,44.399898052215576,21.664208696980495,0.0
445,44.49990725517273,21.664208696980495,0.0
446,44.59992718696594,21.664208696980495,0.0
447,44.69989728927612,21.664208696980495,0.0
448,44.79991602897644,21.664208696980495,0.0
449,44.89988374710083,21.664208696980495,0.0
450,44.99989986419678,21.664208696980495,0.0
451,45.10000729560852,21.664208696980495,0.0
452,45.20017051696777,21.664208696980495,0.0
453,45.299925804138184,21.664208696980495,0.0
454,45.39999866485596,21.664208696980495,0.0
455,45.4999041557312,21.664208696980495,0.0
456,45.59989309310913,21.664208696980495,0.0
457,45.7000892162323,21.664208696980495,0.0
458,45.799867391586304,21.664208696980495,0.0
459,45.90029764175415,21.664208696980495,0.09636074857553467
460,45.99985146522522,21.664208696980495,1.1755739431246184
461,46.09997916221619,21.664208696980495,3.0589241783483887
462,46.20013451576233,21.664208696980495,5.746411422954406
463,46.29978084564209,21.664208696980495,8.746411422954406
464,46.399861097335815,21.664208696980495,9.346411422954407
465,46.499898195266724,21.664208696980495,9.946411422954409
466,46.600255250930786,21.664208696980495,10.54641142295441
467,46.69987463951111,21.664208696980495,11.146411422954412
468,46.79984998703003,21.664208696980495,11.746411422954413
469,46.90001606941223,21.664208696980495,12.646411422954415
470,47.000200033187866,21.664208696980495,13.246411422954417
471,47.09992170333862,21.664208696980495,13.846411422954418
472,47.19990658760071,21.664208696980495,14.44641142295442
473,47.2998571395874,21.664208696980495,15.646411422954422
474,47.40030241012573,21.664208696980495,16.246411422954424
475,47.499908208847046,21.664208696980495,17.746411422954427
476,47.59984731674194,21.664208696980495,18.64641142295443
477,47.70027208328247,21.664208696980495,20.446411422954434
478,47.79986333847046,21.664208696980495,21.046411422954435
479,47.8999924659729,21.664208696980495,22.246411422954438
480,48.000211238861084,21.664208696980495,23.44641142295444
481,48.09994983673096,21.664208696980495,24.946411422954444
482,48.19985485076904,21.664208696980495,25.546411422954446
483,48.300026416778564,21.664208696980495,26.446411422954448
484,48.39994812011719,21.664208696980495,27.64641142295445
485,48.49987053871155,21.664208696980495,29.146411422954454
486,48.59983253479004,21.664208696980495,29.990575560496705
487,48.700175762176514,21.664208696980495,29.990575560496705
488,48.79985284805298,21.664208696980495,29.990575560496705
489,48.89979934692383,21.664208696980495,29.990575560496705
490,48.9998037815094,21.664208696980495,29.990575560496705
491,49.09983205795288,21.664208696980495,29.990575560496705
492,49.199785470962524,21.664208696980495,30.523672072473033
493,49.29987096786499,21.664208696980495,32.89763175684498
494,49.3998486995697,21.664208696980495,33.497631756844974
495,49.4998414516449,21.664208696980495,35.15763854223772
496,49.59986686706543,21.664208696980495,35.15763854223772
497,49.699885845184326,21.664208696980495,35.15763854223772
498,49.800243616104126,21.664208696980495,35.15763854223772
499,49.89988684654236,21.664208696980495,35.15763854223772
500,49.99980878829956,21.664208696980495,35.15763854223772
501,50.10026454925537,21.664208696980495,35.15763854223772
502,50.19984436035156,21.664208696980495,35.15763854223772
503,50.29987859725952,21.664208696980495,35.15763854223772
504,50.400132179260254,21.664208696980495,35.15763854223772
505,50.499842405319214,21.664208696980495,35.15763854223772
506,50.59993290901184,21.664208696980495,35.15763854223772
507,50.699896574020386,21.664208696980495,35.15763854223772
508,50.79985499382019,21.664208696980495,35.15763854223772
509,50.899953842163086,21.664208696980495,35.15763854223772
510,51.000333070755005,21.664208696980495,35.15763854223772
511,51.0998911857605,21.664208696980495,35.15763854223772
512,51.19983696937561,21.664208696980495,35.15763854223772
513,51.299943923950195,21.664208696980495,35.15763854223772
514,51.399914264678955,21.664208696980495,35.15763854223772
515,51.49997615814209,21.664208696980495,35.15763854223772
516,51.59999704360962,21.664208696980495,35.15763854223772
517,51.70042967796326,21.664208696980495,35.15763854223772
518,51.80014729499817,21.664208696980495,35.15763854223772
519,51.90018653869629,21.664208696980495,35.15763854223772
520,51.99989628791809,21.664208696980495,35.15763854223772
521,52.10003447532654,21.664208696980495,35.15763854223772
522,52.199883222579956,21.664208696980495,35.15763854223772
523,52.300081968307495,21.664208696980495,35.15763854223772
524,52.39997911453247,21.664208696980495,35.15763854223772
525,52.499908208847046,21.664208696980495,35.15763854223772
526,52.59990835189819,21.664208696980495,35.15763854223772
527,52.69990038871765,21.664208696980495,35.15763854223772
528,52.79985976219177,21.664208696980495,35.15763854223772
529,52.89994835853577,21.664208696980495,35.15763854223772
530,52.99996256828308,21.664208696980495,35.15763854223772
531,53.100053787231445,21.664208696980495,35.15763854223772
532,53.19985556602478,21.664208696980495,35.15763854223772
533,53.30004525184631,21.664208696980495,35.15763854223772
534,53.39988923072815,21.664208696980495,35.15763854223772
535,53.49992918968201,21.664208696980495,35.15763854223772
536,53.59991908073425,21.664208696980495,35.15763854223772
537,53.699912786483765,21.664208696980495,35.15763854223772
538,53.79995512962341,21.664208696980495,35.15763854223772
539,53.89993214607239,21.664208696980495,35.15763854223772
540,53.99983286857605,21.664208696980495,35.15763854223772
541,54.09995913505554,21.664208696980495,35.15763854223772
542,54.19993543624878,21.664208696980495,35.15763854223772
543,54.30071663856506,21.664208696980495,35.15763854223772
544,54.39981007575989,21.664208696980495,35.15763854223772
545,54.49999785423279,21.664208696980495,35.15763854223772
546,54.59993839263916,21.664208696980495,35.15763854223772
547,54.700366497039795,21.664208696980495,35.15763854223772
548,54.7998251914978,21.664208696980495,35.15763854223772
549,54.89991521835327,21.664208696980495,35.15763854223772
550,54.99992060661316,21.664208696980495,35.15763854223772
551,55.10027074813843,21.664208696980495,35.15763854223772
552,55.19993853569031,21.664208696980495,35.15763854223772
553,55.29998421669006,21.664208696980495,35.15763854223772
554,55.400097131729126,21.664208696980495,35.15763854223772
555,55.5001220703125,21.664208696980495,35.15763854223772
556,55.59991717338562,21.664208696980495,35.15763854223772
557,55.69998121261597,21.664208696980495,35.15763854223772
558,55.79992651939392,21.664208696980495,35.15763854223772
559,55.899922370910645,21.664208696980495,35.15763854223772
560,56.00011396408081,21.664208696980495,35.15763854223772
561,56.09986066818237,21.664208696980495,35.15763854223772
562,56.19999551773071,21.664208696980495,35.15763854223772
563,56.30040979385376,21.664208696980495,35.15763854223772
564,56.39985418319702,21.664208696980495,35.15763854223772
565,56.49999475479126,21.664208696980495,35.15763854223772
566,56.60000228881836,21.664208696980495,35.15763854223772
567,56.699854612350464,21.664208696980495,35.15763854223772
568,56.79990315437317,21.664208696980495,35.15763854223772
569,56.89988398551941,21.664208696980495,35.15763854223772
570,57.000418186187744,21.664208696980495,35.15763854223772
571,57.09994101524353,21.664208696980495,35.15763854223772
572,57.1998565196991,21.664208696980495,35.15763854223772
573,57.299909830093384,21.664208696980495,35.15763854223772
574,57.39992022514343,21.664208696980495,35.15763854223772
575,57.499775409698486,21.664208696980495,35.15763854223772
576,57.599848985672,21.664208696980495,35.15763854223772
577,57.700477600097656,21.664208696980495,35.15763854223772
578,57.799906969070435,21.664208696980495,35.15763854223772
579,57.89979434013367,21.664208696980495,35.15763854223772
580,58.0002543926239,21.664208696980495,35.15763854223772
581,58.0999813079834,21.664208696980495,35.15763854223772
582,58.199981451034546,21.664208696980495,35.15763854223772
583,58.29987668991089,21.664208696980495,35.15763854223772
584,58.39988875389099,21.664208696980495,35.15763854223772
585,58.499897718429565,21.664208696980495,35.15763854223772
586,58.599958419799805,21.664208696980495,35.15763854223772
587,58.70049595832825,21.664208696980495,35.15763854223772
588,58.80011439323425,21.664208696980495,35.15763854223772
589,58.899888038635254,21.664208696980495,35.15763854223772
590,58.99993371963501,21.664208696980495,35.15763854223772
591,59.10017728805542,21.664208696980495,35.15763854223772
592,59.199909925460815,21.664208696980495,35.15763854223772
593,59.29991436004639,21.664208696980495,35.15763854223772
594,59.39998149871826,21.664208696980495,35.15763854223772
595,59.50002312660217,21.664208696980495,35.15763854223772
596,59.59987235069275,21.664208696980495,35.15763854223772
597,59.69992756843567,21.664208696980495,35.15763854223772
598,59.80036282539368,21.664208696980495,35.15763854223772
599,59.899890184402466,21.664208696980495,35.15763854223772
600,59.99988579750061,21.664208696980495,35.15763854223772
601,60.10055184364319,21.664208696980495,35.15763854223772
602,60.19986057281494,21.664208696980495,35.15763854223772
603,60.300053119659424,21.664208696980495,35.15763854223772
604,60.400086879730225,21.664208696980495,35.15763854223772
605,60.500022172927856,21.664208696980495,35.15763854223772
606,60.59986066818237,21.664208696980495,35.15763854223772
607,60.700077295303345,21.664208696980495,35.15763854223772
608,60.799980878829956,21.664208696980495,35.15763854223772
